ID_Classe,Type_Etablissement,Niveau,Nb_Etudiants,Nom_Matiere,ID_Enseignant,ID_Salle,Capacite_Salle,Type_Salle,Jour,Heure_Debut,Heure_Fin,Nb_Tentatives,Version,H_Start,H_End,Util,Score
C0084,Ecole_Standard,College,33,ARABE,T0147,R075,35,Generale,Mercredi,14:00,16:00,1,76,14,16,0.9428571428571428,48.19
C0084,Ecole_Standard,College,33,ARABE,T0147,R032,40,Generale,Mardi,08:00,10:00,1,76,8,10,0.825,48.19
C0084,Ecole_Standard,College,33,FRANCAIS,T0170,R075,35,Generale,Mercredi,08:00,10:00,2,76,8,10,0.9428571428571428,48.19
C0084,Ecole_Standard,College,33,FRANCAIS,T0051,R005,35,Generale,Jeudi,10:00,12:00,3,76,10,12,0.9428571428571428,48.19
C0084,Ecole_Standard,College,33,FRANCAIS,T0051,R041,35,Generale,Jeudi,08:00,10:00,1,76,8,10,0.9428571428571428,48.19
C0084,Ecole_Standard,College,33,ANGLAIS,T0200,R058,40,Generale,Jeudi,16:00,18:00,1,76,16,18,0.825,48.19
C0084,Ecole_Standard,College,33,ANGLAIS,T0135,R065,40,Labo_Informatique,Lundi,10:00,12:00,6,76,10,12,0.825,48.19
C0084,Ecole_Standard,College,33,ANGLAIS,T0004,R046,40,Labo_Science,Vendredi,08:00,10:00,4,76,8,10,0.825,48.19
C0084,Ecole_Standard,College,33,SVT,T0164,R050,40,Labo_Science,Mardi,16:00,18:00,1,76,16,18,0.825,48.19
C0084,Ecole_Standard,College,33,SVT,T0049,R069,40,Labo_Informatique,Mercredi,10:00,12:00,7,76,10,12,0.825,48.19
C0084,Ecole_Standard,College,33,SVT,T0049,R054,40,Labo_Informatique,Lundi,16:00,18:00,16,76,16,18,0.825,48.19
C0084,Ecole_Standard,College,33,PHILOSOPHIE,T0092,R046,40,Labo_Science,Lundi,08:00,10:00,37,76,8,10,0.825,48.19
C0084,Ecole_Standard,College,33,PHILOSOPHIE,T0190,R001,40,Labo_Science,Lundi,14:00,16:00,9,76,14,16,0.825,48.19
C0076,Universite,Cycle_Ingenieur,110,ALGEBRE,T0183,R024,150,Amphitheatre,Jeudi,14:00,16:00,1,76,14,16,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,ALGEBRE,T0068,R024,150,Amphitheatre,Vendredi,16:00,18:00,5,76,16,18,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,ALGEBRE,T0108,R042,150,Laboratoire,Mercredi,08:00,10:00,2,76,8,10,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,ANALYSE,T0045,R042,150,Laboratoire,Mercredi,10:00,12:00,4,76,10,12,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,MECANIQUE_QUANTIQUE,T0183,R070,150,Amphitheatre,Mardi,14:00,16:00,4,76,14,16,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,MECANIQUE_QUANTIQUE,T0157,R031,150,Laboratoire,Jeudi,16:00,18:00,3,76,16,18,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,ECONOMIE,T0099,R024,150,Amphitheatre,Mercredi,14:00,16:00,6,76,14,16,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,ECONOMIE,T0099,R063,150,Amphitheatre,Lundi,14:00,16:00,8,76,14,16,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,BASE_DE_DONNEES,T0178,R031,150,Laboratoire,Jeudi,10:00,12:00,6,76,10,12,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,RESEAUX,T0143,R063,150,Amphitheatre,Jeudi,08:00,10:00,7,76,8,10,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,RESEAUX,T0052,R016,200,Amphitheatre,Mercredi,16:00,18:00,16,76,16,18,0.55,48.19
C0076,Universite,Cycle_Ingenieur,110,BIOLOGIE,T0086,R048,150,Laboratoire,Vendredi,14:00,16:00,76,76,14,16,0.7333333333333333,48.19
C0076,Universite,Cycle_Ingenieur,110,BIOLOGIE,T0086,R034,150,Laboratoire,Vendredi,10:00,12:00,9,76,10,12,0.7333333333333333,48.19
C0031,Ecole_Standard,Baccalaureat,36,MATH,T0119,R001,40,Labo_Science,Lundi,16:00,18:00,1,76,16,18,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,MATH,T0119,R032,40,Generale,Jeudi,16:00,18:00,1,76,16,18,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,MATH,T0119,R001,40,Labo_Science,Jeudi,08:00,10:00,3,76,8,10,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,PHYSIQUE,T0005,R054,40,Labo_Informatique,Mardi,08:00,10:00,6,76,8,10,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,PHYSIQUE,T0020,R040,40,Labo_Science,Mercredi,08:00,10:00,3,76,8,10,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,CHIMIE,T0046,R032,40,Generale,Vendredi,08:00,10:00,1,76,8,10,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,CHIMIE,T0046,R013,40,Labo_Science,Jeudi,14:00,16:00,3,76,14,16,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,ARABE,T0165,R014,40,Generale,Mardi,10:00,12:00,3,76,10,12,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,ARABE,T0034,R065,40,Labo_Informatique,Vendredi,10:00,12:00,5,76,10,12,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,FRANCAIS,T0017,R013,40,Labo_Science,Vendredi,14:00,16:00,2,76,14,16,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,FRANCAIS,T0111,R013,40,Labo_Science,Mardi,14:00,16:00,2,76,14,16,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,FRANCAIS,T0170,R040,40,Labo_Science,Mercredi,16:00,18:00,8,76,16,18,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,ANGLAIS,T0173,R046,40,Labo_Science,Mercredi,10:00,12:00,6,76,10,12,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,ANGLAIS,T0004,R001,40,Labo_Science,Mercredi,14:00,16:00,21,76,14,16,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,ANGLAIS,T0024,R021,40,Generale,Jeudi,10:00,12:00,4,76,10,12,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,SVT,T0094,R040,40,Labo_Science,Lundi,10:00,12:00,1,76,10,12,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,SVT,T0094,R013,40,Labo_Science,Vendredi,16:00,18:00,10,76,16,18,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,SVT,T0022,R069,40,Labo_Informatique,Lundi,08:00,10:00,68,76,8,10,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,PHILOSOPHIE,T0120,R014,40,Generale,Mardi,16:00,18:00,6,76,16,18,0.9,48.19
C0031,Ecole_Standard,Baccalaureat,36,PHILOSOPHIE,T0106,R058,40,Generale,Lundi,14:00,16:00,99,76,14,16,0.9,48.19
C0068,Universite,Master_1,154,ALGEBRE,T0153,R009,200,Amphitheatre,Lundi,14:00,16:00,75,76,14,16,0.77,48.19
C0068,Universite,Master_1,154,ALGEBRE,T0115,R022,200,Laboratoire,Mercredi,10:00,12:00,53,76,10,12,0.77,48.19
C0068,Universite,Master_1,154,ALGEBRE,T0153,R009,200,Amphitheatre,Lundi,08:00,10:00,15,76,8,10,0.77,48.19
C0068,Universite,Master_1,154,ANALYSE,T0123,R016,200,Amphitheatre,Mardi,08:00,10:00,13,76,8,10,0.77,48.19
C0068,Universite,Master_1,154,MECANIQUE_QUANTIQUE,T0058,R010,200,Amphitheatre,Jeudi,10:00,12:00,46,76,10,12,0.77,48.19
C0068,Universite,Master_1,154,MECANIQUE_QUANTIQUE,T0056,R009,200,Amphitheatre,Lundi,10:00,12:00,65,76,10,12,0.77,48.19
C0068,Universite,Master_1,154,ECONOMIE,T0132,R016,200,Amphitheatre,Lundi,16:00,18:00,59,76,16,18,0.77,48.19
C0055,Universite,Licence_1,146,ALGEBRE,T0108,R031,150,Laboratoire,Lundi,10:00,12:00,11,76,10,12,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,ALGEBRE,T0019,R066,150,Amphitheatre,Mercredi,10:00,12:00,10,76,10,12,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,ALGEBRE,T0108,R063,150,Amphitheatre,Jeudi,14:00,16:00,20,76,14,16,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,ANALYSE,T0189,R018,150,Laboratoire,Lundi,16:00,18:00,20,76,16,18,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,MECANIQUE_QUANTIQUE,T0039,R031,150,Laboratoire,Mardi,14:00,16:00,4,76,14,16,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,MECANIQUE_QUANTIQUE,T0039,R059,150,Laboratoire,Vendredi,10:00,12:00,4,76,10,12,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,ECONOMIE,T0101,R048,150,Laboratoire,Lundi,14:00,16:00,12,76,14,16,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,ECONOMIE,T0101,R059,150,Laboratoire,Mercredi,16:00,18:00,9,76,16,18,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,BASE_DE_DONNEES,T0036,R066,150,Amphitheatre,Vendredi,08:00,10:00,3,76,8,10,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,RESEAUX,T0113,R063,150,Amphitheatre,Lundi,08:00,10:00,2,76,8,10,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,RESEAUX,T0033,R048,150,Laboratoire,Jeudi,16:00,18:00,23,76,16,18,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,BIOLOGIE,T0160,R018,150,Laboratoire,Mardi,08:00,10:00,1,76,8,10,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,BIOLOGIE,T0039,R034,150,Laboratoire,Jeudi,08:00,10:00,13,76,8,10,0.9733333333333334,48.19
C0055,Universite,Licence_1,146,BIOLOGIE,T0151,R044,150,Laboratoire,Vendredi,16:00,18:00,15,76,16,18,0.9733333333333334,48.19
C0104,Universite,Cycle_Ingenieur,87,ALGEBRE,T0152,R059,150,Laboratoire,Mercredi,08:00,10:00,16,76,8,10,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,ALGEBRE,T0068,R015,150,Amphitheatre,Jeudi,14:00,16:00,3,76,14,16,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,ALGEBRE,T0068,R015,150,Amphitheatre,Mercredi,14:00,16:00,11,76,14,16,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,ANALYSE,T0063,R042,150,Laboratoire,Mardi,16:00,18:00,2,76,16,18,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,MECANIQUE_QUANTIQUE,T0183,R070,150,Amphitheatre,Lundi,14:00,16:00,2,76,14,16,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,MECANIQUE_QUANTIQUE,T0010,R015,150,Amphitheatre,Vendredi,10:00,12:00,9,76,10,12,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,ECONOMIE,T0099,R066,150,Amphitheatre,Mardi,10:00,12:00,16,76,10,12,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,BASE_DE_DONNEES,T0138,R059,150,Laboratoire,Lundi,16:00,18:00,43,76,16,18,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,RESEAUX,T0143,R059,150,Laboratoire,Lundi,08:00,10:00,27,76,8,10,0.58,48.19
C0104,Universite,Cycle_Ingenieur,87,RESEAUX,T0052,R024,150,Amphitheatre,Vendredi,14:00,16:00,42,76,14,16,0.58,48.19
C0052,Centre_Soutien,Prepa,5,MATH,T0130,R006,10,Generale,Lundi,16:00,18:00,6,76,16,18,0.5,48.19
C0052,Centre_Soutien,Prepa,5,MATH,T0130,R037,15,Generale,Vendredi,08:00,10:00,3,76,8,10,0.3333333333333333,48.19
C0052,Centre_Soutien,Prepa,5,PHYSIQUE,T0083,R057,15,Generale,Jeudi,08:00,10:00,2,76,8,10,0.3333333333333333,48.19
C0052,Centre_Soutien,Prepa,5,FRANCAIS,T0057,R030,15,Generale,Vendredi,14:00,16:00,1,76,14,16,0.3333333333333333,48.19
C0052,Centre_Soutien,Prepa,5,ANGLAIS,T0150,R079,15,Generale,Vendredi,10:00,12:00,12,76,10,12,0.3333333333333333,48.19
C0052,Centre_Soutien,Prepa,5,ANGLAIS,T0118,R020,10,Generale,Lundi,10:00,12:00,3,76,10,12,0.5,48.19
C0074,Centre_Soutien,Baccalaureat,8,MATH,T0053,R055,15,Generale,Vendredi,16:00,18:00,1,76,16,18,0.5333333333333333,48.19
C0074,Centre_Soutien,Baccalaureat,8,MATH,T0109,R047,15,Generale,Mercredi,08:00,10:00,8,76,8,10,0.5333333333333333,48.19
C0074,Centre_Soutien,Baccalaureat,8,PHYSIQUE,T0065,R079,15,Generale,Lundi,08:00,10:00,1,76,8,10,0.5333333333333333,48.19
C0074,Centre_Soutien,Baccalaureat,8,ANGLAIS,T0188,R047,15,Generale,Vendredi,08:00,10:00,3,76,8,10,0.5333333333333333,48.19
C0074,Centre_Soutien,Baccalaureat,8,ANGLAIS,T0188,R047,15,Generale,Jeudi,10:00,12:00,1,76,10,12,0.5333333333333333,48.19
C0100,Centre_Soutien,Prepa,7,MATH,T0060,R051,20,Generale,Mercredi,08:00,10:00,13,76,8,10,0.35,48.19
C0100,Centre_Soutien,Prepa,7,MATH,T0130,R012,10,Generale,Jeudi,16:00,18:00,9,76,16,18,0.7,48.19
C0100,Centre_Soutien,Prepa,7,PHYSIQUE,T0174,R055,15,Generale,Vendredi,08:00,10:00,1,76,8,10,0.4666666666666667,48.19
C0100,Centre_Soutien,Prepa,7,FRANCAIS,T0142,R012,10,Generale,Mercredi,10:00,12:00,6,76,10,12,0.7,48.19
C0100,Centre_Soutien,Prepa,7,ANGLAIS,T0150,R073,20,Generale,Jeudi,10:00,12:00,8,76,10,12,0.35,48.19
C0100,Centre_Soutien,Prepa,7,ANGLAIS,T0081,R006,10,Generale,Lundi,08:00,10:00,2,76,8,10,0.7,48.19
C0125,Ecole_Standard,Tronc_Commun,29,MATH,T0146,R007,35,Labo_Science,Jeudi,14:00,16:00,1,76,14,16,0.8285714285714286,48.19
C0125,Ecole_Standard,Tronc_Commun,29,MATH,T0146,R003,30,Labo_Informatique,Mercredi,08:00,10:00,1,76,8,10,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,MATH,T0193,R007,35,Labo_Science,Lundi,08:00,10:00,1,76,8,10,0.8285714285714286,48.19
C0125,Ecole_Standard,Tronc_Commun,29,PHYSIQUE,T0008,R043,30,Labo_Informatique,Mardi,08:00,10:00,1,76,8,10,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,PHYSIQUE,T0005,R023,30,Labo_Informatique,Mercredi,16:00,18:00,3,76,16,18,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,CHIMIE,T0196,R054,40,Labo_Informatique,Lundi,10:00,12:00,1,76,10,12,0.725,48.19
C0125,Ecole_Standard,Tronc_Commun,29,CHIMIE,T0097,R074,30,Generale,Vendredi,10:00,12:00,1,76,10,12,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,ARABE,T0165,R050,40,Labo_Science,Vendredi,16:00,18:00,7,76,16,18,0.725,48.19
C0125,Ecole_Standard,Tronc_Commun,29,ARABE,T0161,R050,40,Labo_Science,Vendredi,08:00,10:00,2,76,8,10,0.725,48.19
C0125,Ecole_Standard,Tronc_Commun,29,FRANCAIS,T0037,R004,30,Labo_Science,Jeudi,08:00,10:00,3,76,8,10,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,FRANCAIS,T0037,R067,30,Generale,Lundi,16:00,18:00,1,76,16,18,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,FRANCAIS,T0037,R007,35,Labo_Science,Mardi,10:00,12:00,6,76,10,12,0.8285714285714286,48.19
C0125,Ecole_Standard,Tronc_Commun,29,ANGLAIS,T0087,R053,30,Generale,Mardi,16:00,18:00,4,76,16,18,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,ANGLAIS,T0005,R028,35,Generale,Jeudi,16:00,18:00,7,76,16,18,0.8285714285714286,48.19
C0125,Ecole_Standard,Tronc_Commun,29,ANGLAIS,T0107,R041,35,Generale,Mercredi,10:00,12:00,8,76,10,12,0.8285714285714286,48.19
C0125,Ecole_Standard,Tronc_Commun,29,SVT,T0049,R023,30,Labo_Informatique,Mardi,14:00,16:00,10,76,14,16,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,SVT,T0049,R007,35,Labo_Science,Vendredi,14:00,16:00,1,76,14,16,0.8285714285714286,48.19
C0125,Ecole_Standard,Tronc_Commun,29,SVT,T0049,R050,40,Labo_Science,Mercredi,14:00,16:00,28,76,14,16,0.725,48.19
C0125,Ecole_Standard,Tronc_Commun,29,PHILOSOPHIE,T0195,R004,30,Labo_Science,Jeudi,10:00,12:00,2,76,10,12,0.9666666666666667,48.19
C0125,Ecole_Standard,Tronc_Commun,29,PHILOSOPHIE,T0195,R028,35,Generale,Lundi,14:00,16:00,47,76,14,16,0.8285714285714286,48.19
C0133,Universite,Licence_2,143,ANALYSE,T0096,R031,150,Laboratoire,Vendredi,14:00,16:00,3,76,14,16,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,MECANIQUE_QUANTIQUE,T0010,R031,150,Laboratoire,Mercredi,16:00,18:00,8,76,16,18,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,MECANIQUE_QUANTIQUE,T0136,R031,150,Laboratoire,Lundi,08:00,10:00,8,76,8,10,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,ECONOMIE,T0090,R018,150,Laboratoire,Vendredi,10:00,12:00,35,76,10,12,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,ECONOMIE,T0090,R080,150,Laboratoire,Lundi,14:00,16:00,13,76,14,16,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,BASE_DE_DONNEES,T0184,R066,150,Amphitheatre,Mercredi,08:00,10:00,15,76,8,10,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,RESEAUX,T0061,R063,150,Amphitheatre,Mardi,14:00,16:00,35,76,14,16,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,RESEAUX,T0061,R070,150,Amphitheatre,Mercredi,14:00,16:00,2,76,14,16,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,BIOLOGIE,T0123,R025,150,Laboratoire,Vendredi,16:00,18:00,3,76,16,18,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,BIOLOGIE,T0127,R044,150,Laboratoire,Mardi,16:00,18:00,12,76,16,18,0.9533333333333334,48.19
C0133,Universite,Licence_2,143,BIOLOGIE,T0127,R018,150,Laboratoire,Jeudi,14:00,16:00,1,76,14,16,0.9533333333333334,48.19
C0079,Ecole_Standard,Baccalaureat,37,MATH,T0119,R050,40,Labo_Science,Mercredi,16:00,18:00,1,76,16,18,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,MATH,T0119,R014,40,Generale,Lundi,10:00,12:00,2,76,10,12,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,MATH,T0119,R054,40,Labo_Informatique,Mardi,16:00,18:00,5,76,16,18,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,PHYSIQUE,T0020,R013,40,Labo_Science,Mercredi,10:00,12:00,1,76,10,12,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,PHYSIQUE,T0008,R027,40,Labo_Science,Jeudi,08:00,10:00,4,76,8,10,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,CHIMIE,T0046,R014,40,Generale,Jeudi,16:00,18:00,1,76,16,18,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,CHIMIE,T0046,R021,40,Generale,Mardi,14:00,16:00,1,76,14,16,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,ARABE,T0009,R046,40,Labo_Science,Jeudi,10:00,12:00,12,76,10,12,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,ARABE,T0095,R054,40,Labo_Informatique,Vendredi,14:00,16:00,1,76,14,16,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,FRANCAIS,T0017,R021,40,Generale,Mardi,10:00,12:00,3,76,10,12,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,FRANCAIS,T0017,R050,40,Labo_Science,Vendredi,10:00,12:00,2,76,10,12,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,FRANCAIS,T0017,R069,40,Labo_Informatique,Jeudi,14:00,16:00,2,76,14,16,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,ANGLAIS,T0024,R046,40,Labo_Science,Mardi,08:00,10:00,9,76,8,10,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,ANGLAIS,T0024,R032,40,Generale,Vendredi,16:00,18:00,2,76,16,18,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,ANGLAIS,T0173,R069,40,Labo_Informatique,Mercredi,14:00,16:00,4,76,14,16,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,SVT,T0094,R013,40,Labo_Science,Lundi,16:00,18:00,1,76,16,18,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,SVT,T0022,R013,40,Labo_Science,Mercredi,08:00,10:00,7,76,8,10,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,SVT,T0094,R013,40,Labo_Science,Lundi,08:00,10:00,43,76,8,10,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,PHILOSOPHIE,T0134,R021,40,Generale,Lundi,14:00,16:00,12,76,14,16,0.925,48.19
C0079,Ecole_Standard,Baccalaureat,37,PHILOSOPHIE,T0120,R013,40,Labo_Science,Vendredi,08:00,10:00,142,76,8,10,0.925,48.19
C0063,Centre_Soutien,Prepa,7,MATH,T0130,R072,10,Generale,Mercredi,10:00,12:00,4,76,10,12,0.7,48.19
C0063,Centre_Soutien,Prepa,7,MATH,T0130,R079,15,Generale,Jeudi,10:00,12:00,8,76,10,12,0.4666666666666667,48.19
C0063,Centre_Soutien,Prepa,7,PHYSIQUE,T0142,R072,10,Generale,Jeudi,16:00,18:00,1,76,16,18,0.7,48.19
C0063,Centre_Soutien,Prepa,7,FRANCAIS,T0091,R037,15,Generale,Jeudi,14:00,16:00,15,76,14,16,0.4666666666666667,48.19
C0063,Centre_Soutien,Prepa,7,ANGLAIS,T0150,R055,15,Generale,Jeudi,08:00,10:00,1,76,8,10,0.4666666666666667,48.19
C0063,Centre_Soutien,Prepa,7,ANGLAIS,T0071,R012,10,Generale,Lundi,14:00,16:00,3,76,14,16,0.7,48.19
C0026,Centre_Soutien,Baccalaureat,8,MATH,T0053,R002,20,Generale,Mercredi,10:00,12:00,33,76,10,12,0.4,48.19
C0026,Centre_Soutien,Baccalaureat,8,MATH,T0053,R037,15,Generale,Mardi,14:00,16:00,1,76,14,16,0.5333333333333333,48.19
C0026,Centre_Soutien,Baccalaureat,8,PHYSIQUE,T0065,R077,20,Generale,Lundi,14:00,16:00,2,76,14,16,0.4,48.19
C0026,Centre_Soutien,Baccalaureat,8,ANGLAIS,T0054,R037,15,Generale,Mardi,08:00,10:00,1,76,8,10,0.5333333333333333,48.19
C0026,Centre_Soutien,Baccalaureat,8,ANGLAIS,T0047,R017,15,Generale,Vendredi,08:00,10:00,5,76,8,10,0.5333333333333333,48.19
C0039,Centre_Soutien,Baccalaureat,6,MATH,T0053,R017,15,Generale,Lundi,10:00,12:00,15,76,10,12,0.4,48.19
C0039,Centre_Soutien,Baccalaureat,6,MATH,T0053,R079,15,Generale,Mercredi,08:00,10:00,36,76,8,10,0.4,48.19
C0039,Centre_Soutien,Baccalaureat,6,PHYSIQUE,T0093,R068,10,Generale,Mardi,10:00,12:00,9,76,10,12,0.6,48.19
C0039,Centre_Soutien,Baccalaureat,6,ANGLAIS,T0054,R055,15,Generale,Mardi,16:00,18:00,4,76,16,18,0.4,48.19
C0039,Centre_Soutien,Baccalaureat,6,ANGLAIS,T0047,R068,10,Generale,Mardi,08:00,10:00,1,76,8,10,0.6,48.19
C0122,Centre_Soutien,Baccalaureat,6,MATH,T0053,R002,20,Generale,Vendredi,14:00,16:00,29,76,14,16,0.3,48.19
C0122,Centre_Soutien,Baccalaureat,6,PHYSIQUE,T0012,R030,15,Generale,Lundi,08:00,10:00,6,76,8,10,0.4,48.19
C0122,Centre_Soutien,Baccalaureat,6,ANGLAIS,T0186,R057,15,Generale,Mercredi,14:00,16:00,2,76,14,16,0.4,48.19
C0122,Centre_Soutien,Baccalaureat,6,ANGLAIS,T0188,R051,20,Generale,Vendredi,10:00,12:00,10,76,10,12,0.3,48.19
C0049,Universite,Master_1,90,ALGEBRE,T0115,R066,150,Amphitheatre,Mercredi,14:00,16:00,60,76,14,16,0.6,48.19
C0049,Universite,Master_1,90,ALGEBRE,T0115,R080,150,Laboratoire,Mercredi,08:00,10:00,42,76,8,10,0.6,48.19
C0049,Universite,Master_1,90,ALGEBRE,T0115,R044,150,Laboratoire,Lundi,08:00,10:00,6,76,8,10,0.6,48.19
C0049,Universite,Master_1,90,ANALYSE,T0189,R042,150,Laboratoire,Mardi,08:00,10:00,8,76,8,10,0.6,48.19
C0049,Universite,Master_1,90,MECANIQUE_QUANTIQUE,T0058,R025,150,Laboratoire,Lundi,14:00,16:00,21,76,14,16,0.6,48.19
C0049,Universite,Master_1,90,MECANIQUE_QUANTIQUE,T0058,R034,150,Laboratoire,Vendredi,16:00,18:00,24,76,16,18,0.6,48.19
C0049,Universite,Master_1,90,ECONOMIE,T0132,R015,150,Amphitheatre,Mardi,10:00,12:00,4,76,10,12,0.6,48.19
C0049,Universite,Master_1,90,ECONOMIE,T0160,R015,150,Amphitheatre,Jeudi,16:00,18:00,5,76,16,18,0.6,48.19
C0049,Universite,Master_1,90,BASE_DE_DONNEES,T0184,R015,150,Amphitheatre,Mardi,14:00,16:00,3,76,14,16,0.6,48.19
C0049,Universite,Master_1,90,BIOLOGIE,T0124,R034,150,Laboratoire,Lundi,10:00,12:00,22,76,10,12,0.6,48.19
C0049,Universite,Master_1,90,BIOLOGIE,T0088,R042,150,Laboratoire,Jeudi,14:00,16:00,7,76,14,16,0.6,48.19
C0049,Universite,Master_1,90,BIOLOGIE,T0124,R031,150,Laboratoire,Vendredi,08:00,10:00,8,76,8,10,0.6,48.19
C0054,Ecole_Standard,Tronc_Commun,34,MATH,T0146,R041,35,Generale,Mardi,10:00,12:00,2,76,10,12,0.9714285714285714,48.19
C0054,Ecole_Standard,Tronc_Commun,34,MATH,T0193,R058,40,Generale,Mardi,14:00,16:00,4,76,14,16,0.85,48.19
C0054,Ecole_Standard,Tronc_Commun,34,MATH,T0146,R075,35,Generale,Vendredi,10:00,12:00,3,76,10,12,0.9714285714285714,48.19
C0054,Ecole_Standard,Tronc_Commun,34,PHYSIQUE,T0005,R035,35,Labo_Science,Lundi,10:00,12:00,1,76,10,12,0.9714285714285714,48.19
C0054,Ecole_Standard,Tronc_Commun,34,PHYSIQUE,T0005,R035,35,Labo_Science,Vendredi,08:00,10:00,9,76,8,10,0.9714285714285714,48.19
C0054,Ecole_Standard,Tronc_Commun,34,CHIMIE,T0196,R046,40,Labo_Science,Mercredi,14:00,16:00,4,76,14,16,0.85,48.19
