ID_Classe,Type_Etablissement,Niveau,Nb_Etudiants,ID_Matiere,Nom_Matiere,ID_Enseignant,Nom_Enseignant,ID_Salle,Capacite_Salle,Type_Salle,Creneau,Jour,Heure_Debut,Heure_Fin,Score,Version
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R069,40,Labo_Informatique,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R046,40,Labo_Science,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R069,40,Labo_Informatique,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0020,Prof_20,R046,40,Labo_Science,Vendredi_14:00-16:00,Vendredi,14:00,16:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0008,Prof_8,R001,40,Labo_Science,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0046,Prof_46,R013,40,Labo_Science,Vendredi_08:00-10:00,Vendredi,08:00,10:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0046,Prof_46,R050,40,Labo_Science,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_ARABE,ARABE,T0009,Prof_9,R058,40,Generale,Mardi_16:00-18:00,Mardi,16:00,18:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_ARABE,ARABE,T0034,Prof_34,R058,40,Generale,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0111,Prof_111,R058,40,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0111,Prof_111,R001,40,Labo_Science,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0170,Prof_170,R032,40,Generale,Jeudi_16:00-18:00,Jeudi,16:00,18:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0004,Prof_4,R058,40,Generale,Vendredi_16:00-18:00,Vendredi,16:00,18:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0173,Prof_173,R013,40,Labo_Science,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0004,Prof_4,R065,40,Labo_Informatique,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_SVT,SVT,T0094,Prof_94,R013,40,Labo_Science,Mardi_08:00-10:00,Mardi,08:00,10:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_SVT,SVT,T0095,Prof_95,R013,40,Labo_Science,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_SVT,SVT,T0022,Prof_22,R069,40,Labo_Informatique,Jeudi_08:00-10:00,Jeudi,08:00,10:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0134,Prof_134,R013,40,Labo_Science,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0031,Ecole_Standard,Baccalaureat,36,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0134,Prof_134,R014,40,Generale,Mardi_10:00-12:00,Mardi,10:00,12:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_MATH,MATH,T0174,Prof_174,R077,20,Generale,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_MATH,MATH,T0128,Prof_128,R049,20,Generale,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_PHYSIQUE,PHYSIQUE,T0012,Prof_12,R051,20,Generale,Mardi_08:00-10:00,Mardi,08:00,10:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0084,Prof_84,R064,15,Generale,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0084,Prof_84,R072,10,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0078,Prof_78,R077,20,Generale,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_FRANCAIS,FRANCAIS,T0179,Prof_179,R049,20,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0013,Prof_13,R002,20,Generale,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0117,Centre_Soutien,Baccalaureat,9,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0186,Prof_186,R079,15,Generale,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0121,Prof_121,R016,200,Amphitheatre,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0140,Prof_140,R016,200,Amphitheatre,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0121,Prof_121,R009,200,Amphitheatre,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_ANALYSE,ANALYSE,T0063,Prof_63,R010,200,Amphitheatre,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0136,Prof_136,R022,200,Laboratoire,Jeudi_08:00-10:00,Jeudi,08:00,10:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0121,Prof_121,R016,200,Amphitheatre,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0070,Prof_70,R071,200,Laboratoire,Jeudi_16:00-18:00,Jeudi,16:00,18:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0070,Prof_70,R016,200,Amphitheatre,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0003,Prof_3,R022,200,Laboratoire,Mardi_08:00-10:00,Mardi,08:00,10:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0001,Prof_1,R010,200,Amphitheatre,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0016,Prof_16,R016,200,Amphitheatre,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_BASE_DE_DONNEES,BASE_DE_DONNEES,T0011,Prof_11,R010,200,Amphitheatre,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0016,Prof_16,R009,200,Amphitheatre,Vendredi_14:00-16:00,Vendredi,14:00,16:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0016,Prof_16,R009,200,Amphitheatre,Mardi_10:00-12:00,Mardi,10:00,12:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0123,Prof_123,R071,200,Laboratoire,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0082,Prof_82,R071,200,Laboratoire,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0136,Universite,Licence_2,161,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0123,Prof_123,R071,200,Laboratoire,Vendredi_08:00-10:00,Vendredi,08:00,10:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0115,Prof_115,R059,150,Laboratoire,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0044,Prof_44,R063,150,Amphitheatre,Jeudi_16:00-18:00,Jeudi,16:00,18:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0044,Prof_44,R015,150,Amphitheatre,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_ANALYSE,ANALYSE,T0189,Prof_189,R016,200,Amphitheatre,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0058,Prof_58,R018,150,Laboratoire,Vendredi_16:00-18:00,Vendredi,16:00,18:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0056,Prof_56,R059,150,Laboratoire,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0069,Prof_69,R071,200,Laboratoire,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0069,Prof_69,R048,150,Laboratoire,Mardi_16:00-18:00,Mardi,16:00,18:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0069,Prof_69,R015,150,Amphitheatre,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0144,Prof_144,R071,200,Laboratoire,Mardi_10:00-12:00,Mardi,10:00,12:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0144,Prof_144,R025,150,Laboratoire,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_BASE_DE_DONNEES,BASE_DE_DONNEES,T0185,Prof_185,R024,150,Amphitheatre,Jeudi_08:00-10:00,Jeudi,08:00,10:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0122,Prof_122,R015,150,Amphitheatre,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0168,Prof_168,R031,150,Laboratoire,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0082,Prof_82,R048,150,Laboratoire,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0153,Prof_153,R048,150,Laboratoire,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0085,Universite,Master_1,87,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0160,Prof_160,R022,200,Laboratoire,Vendredi_08:00-10:00,Vendredi,08:00,10:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_MATH,MATH,T0053,Prof_53,R033,15,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_MATH,MATH,T0053,Prof_53,R060,20,Generale,Jeudi_08:00-10:00,Jeudi,08:00,10:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_PHYSIQUE,PHYSIQUE,T0093,Prof_93,R076,20,Generale,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0125,Prof_125,R049,20,Generale,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0172,Prof_172,R076,20,Generale,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0172,Prof_172,R077,20,Generale,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_FRANCAIS,FRANCAIS,T0129,Prof_129,R051,20,Generale,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0013,Prof_13,R060,20,Generale,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0043,Centre_Soutien,Baccalaureat,7,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0047,Prof_47,R006,10,Generale,Mardi_16:00-18:00,Mardi,16:00,18:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_MATH,MATH,T0172,Prof_172,R033,15,Generale,Vendredi_14:00-16:00,Vendredi,14:00,16:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_MATH,MATH,T0128,Prof_128,R064,15,Generale,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_PHYSIQUE,PHYSIQUE,T0012,Prof_12,R047,15,Generale,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0172,Prof_172,R045,20,Generale,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0084,Prof_84,R037,15,Generale,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0125,Prof_125,R020,10,Generale,Mardi_08:00-10:00,Mardi,08:00,10:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_FRANCAIS,FRANCAIS,T0129,Prof_129,R057,15,Generale,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0054,Prof_54,R006,10,Generale,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0143,Centre_Soutien,Baccalaureat,5,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0013,Prof_13,R064,15,Generale,Vendredi_08:00-10:00,Vendredi,08:00,10:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0068,Prof_68,R071,200,Laboratoire,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0152,Prof_152,R009,200,Amphitheatre,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0085,Prof_85,R016,200,Amphitheatre,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_ANALYSE,ANALYSE,T0063,Prof_63,R071,200,Laboratoire,Mardi_08:00-10:00,Mardi,08:00,10:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0056,Prof_56,R071,200,Laboratoire,Mardi_16:00-18:00,Mardi,16:00,18:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0056,Prof_56,R010,200,Amphitheatre,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0085,Prof_85,R022,200,Laboratoire,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0085,Prof_85,R071,200,Laboratoire,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0085,Prof_85,R009,200,Amphitheatre,Jeudi_16:00-18:00,Jeudi,16:00,18:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0066,Prof_66,R071,200,Laboratoire,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0066,Prof_66,R071,200,Laboratoire,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_BASE_DE_DONNEES,BASE_DE_DONNEES,T0178,Prof_178,R016,200,Amphitheatre,Vendredi_14:00-16:00,Vendredi,14:00,16:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0168,Prof_168,R071,200,Laboratoire,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0113,Prof_113,R022,200,Laboratoire,Vendredi_16:00-18:00,Vendredi,16:00,18:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0086,Prof_86,R022,200,Laboratoire,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0064,Prof_64,R022,200,Laboratoire,Mardi_10:00-12:00,Mardi,10:00,12:00,44.78,25
C0138,Universite,Cycle_Ingenieur,173,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0086,Prof_86,R022,200,Laboratoire,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_MATH,MATH,T0193,Prof_193,R065,40,Labo_Informatique,Vendredi_10:00-12:00,Vendredi,10:00,12:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_MATH,MATH,T0146,Prof_146,R054,40,Labo_Informatique,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_MATH,MATH,T0193,Prof_193,R065,40,Labo_Informatique,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0008,Prof_8,R040,40,Labo_Science,Lundi_10:00-12:00,Lundi,10:00,12:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0097,Prof_97,R065,40,Labo_Informatique,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0042,Prof_42,R013,40,Labo_Science,Vendredi_14:00-16:00,Vendredi,14:00,16:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0097,Prof_97,R001,40,Labo_Science,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_ARABE,ARABE,T0037,Prof_37,R054,40,Labo_Informatique,Mardi_08:00-10:00,Mardi,08:00,10:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_ARABE,ARABE,T0171,Prof_171,R058,40,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0037,Prof_37,R005,35,Generale,Jeudi_16:00-18:00,Jeudi,16:00,18:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0037,Prof_37,R032,40,Generale,Mardi_16:00-18:00,Mardi,16:00,18:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0037,Prof_37,R007,35,Labo_Science,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0035,Prof_35,R046,40,Labo_Science,Vendredi_16:00-18:00,Vendredi,16:00,18:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0005,Prof_5,R005,35,Generale,Mardi_10:00-12:00,Mardi,10:00,12:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0005,Prof_5,R040,40,Labo_Science,Lundi_14:00-16:00,Lundi,14:00,16:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_SVT,SVT,T0049,Prof_49,R050,40,Labo_Science,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_SVT,SVT,T0167,Prof_167,R035,35,Labo_Science,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_SVT,SVT,T0049,Prof_49,R046,40,Labo_Science,Vendredi_08:00-10:00,Vendredi,08:00,10:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0106,Prof_106,R035,35,Labo_Science,Jeudi_08:00-10:00,Jeudi,08:00,10:00,44.78,25
C0089,Ecole_Standard,Tronc_Commun,35,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0027,Prof_27,R001,40,Labo_Science,Jeudi_10:00-12:00,Jeudi,10:00,12:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_MATH,MATH,T0146,Prof_146,R061,30,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_MATH,MATH,T0146,Prof_146,R052,30,Labo_Science,Mercredi_16:00-18:00,Mercredi,16:00,18:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_MATH,MATH,T0146,Prof_146,R058,40,Generale,Vendredi_08:00-10:00,Vendredi,08:00,10:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0008,Prof_8,R007,35,Labo_Science,Mercredi_14:00-16:00,Mercredi,14:00,16:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0005,Prof_5,R043,30,Labo_Informatique,Lundi_08:00-10:00,Lundi,08:00,10:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0097,Prof_97,R014,40,Generale,Lundi_16:00-18:00,Lundi,16:00,18:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0196,Prof_196,R004,30,Labo_Science,Mardi_16:00-18:00,Mardi,16:00,18:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_ARABE,ARABE,T0171,Prof_171,R041,35,Generale,Mercredi_10:00-12:00,Mercredi,10:00,12:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_ARABE,ARABE,T0165,Prof_165,R069,40,Labo_Informatique,Mardi_14:00-16:00,Mardi,14:00,16:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0037,Prof_37,R074,30,Generale,Mercredi_08:00-10:00,Mercredi,08:00,10:00,44.78,25
C0021,Ecole_Standard,Tronc_Commun,28,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0037,Prof_37,R061,30,Generale,Vendredi_16:00-18:00,Vendredi,16:00,18:00,44.78,25
